Freq.	-I(R)/I(Rl)
2.79254384123838e+004	(2.34581859684361e+001dB,-3.23460504622780e+000°)
2.79383015136357e+004	(2.34581730288210e+001dB,-3.23309448731365e+000°)
2.79511705399289e+004	(2.34581601010834e+001dB,-3.23158460810899e+000°)
2.79640454939924e+004	(2.34581471852055e+001dB,-3.23007540830229e+000°)
2.79769263785569e+004	(2.34581342811804e+001dB,-3.22856688758131e+000°)
2.79898131963541e+004	(2.34581213889978e+001dB,-3.22705904563436e+000°)
2.80027059501168e+004	(2.34581085086431e+001dB,-3.22555188214987e+000°)
2.80156046425794e+004	(2.34580956401084e+001dB,-3.22404539681626e+000°)
2.80285092764773e+004	(2.34580827833817e+001dB,-3.22253958932208e+000°)
2.80414198545474e+004	(2.34580699384537e+001dB,-3.22103445935639e+000°)
2.80543363795276e+004	(2.34580571053132e+001dB,-3.21953000660795e+000°)
2.80672588541572e+004	(2.34580442839493e+001dB,-3.21802623076579e+000°)
2.80801872811768e+004	(2.34580314743490e+001dB,-3.21652313151907e+000°)
2.80931216633282e+004	(2.34580186765036e+001dB,-3.21502070855695e+000°)
2.81060620033545e+004	(2.34580058904028e+001dB,-3.21351896156919e+000°)
2.81190083039999e+004	(2.34579931160355e+001dB,-3.21201789024512e+000°)
2.81319605680101e+004	(2.34579803533898e+001dB,-3.21051749427454e+000°)
2.81449187981320e+004	(2.34579676024581e+001dB,-3.20901777334720e+000°)
2.81578829971136e+004	(2.34579548632244e+001dB,-3.20751872715311e+000°)
2.81708531677044e+004	(2.34579421356839e+001dB,-3.20602035538237e+000°)
2.81838293126550e+004	(2.34579294198203e+001dB,-3.20452265772531e+000°)
2.81968114347175e+004	(2.34579167156264e+001dB,-3.20302563387198e+000°)
2.82097995366448e+004	(2.34579040230915e+001dB,-3.20152928351315e+000°)
2.82227936211916e+004	(2.34578913422034e+001dB,-3.20003360633945e+000°)
2.82357936911135e+004	(2.34578786729519e+001dB,-3.19853860204141e+000°)
2.82487997491676e+004	(2.34578660153291e+001dB,-3.19704427031012e+000°)
2.82618117981121e+004	(2.34578533693201e+001dB,-3.19555061083653e+000°)
2.82748298407066e+004	(2.34578407349172e+001dB,-3.19405762331184e+000°)
2.82878538797119e+004	(2.34578281121087e+001dB,-3.19256530742723e+000°)
2.83008839178900e+004	(2.34578155008829e+001dB,-3.19107366287421e+000°)
2.83139199580044e+004	(2.34578029012284e+001dB,-3.18958268934430e+000°)
2.83269620028196e+004	(2.34577903131406e+001dB,-3.18809238652909e+000°)
2.83400100551015e+004	(2.34577777366024e+001dB,-3.18660275412060e+000°)
2.83530641176174e+004	(2.34577651716059e+001dB,-3.18511379181055e+000°)
2.83661241931357e+004	(2.34577526181409e+001dB,-3.18362549929117e+000°)
2.83791902844262e+004	(2.34577400761965e+001dB,-3.18213787625446e+000°)
2.83922623942597e+004	(2.34577275457625e+001dB,-3.18065092239305e+000°)
2.84053405254086e+004	(2.34577150268263e+001dB,-3.17916463739911e+000°)
2.84184246806465e+004	(2.34577025193790e+001dB,-3.17767902096531e+000°)
2.84315148627482e+004	(2.34576900234102e+001dB,-3.17619407278462e+000°)
2.84446110744898e+004	(2.34576775389101e+001dB,-3.17470979254952e+000°)
2.84577133186487e+004	(2.34576650658666e+001dB,-3.17322617995326e+000°)
2.84708215980035e+004	(2.34576526042682e+001dB,-3.17174323468891e+000°)
2.84839359153343e+004	(2.34576401541103e+001dB,-3.17026095644967e+000°)
2.84970562734222e+004	(2.34576277153741e+001dB,-3.16877934492902e+000°)
2.85101826750497e+004	(2.34576152880557e+001dB,-3.16729839982031e+000°)
2.85233151230008e+004	(2.34576028721404e+001dB,-3.16581812081730e+000°)
2.85364536200603e+004	(2.34575904676215e+001dB,-3.16433850761381e+000°)
2.85495981690147e+004	(2.34575780744867e+001dB,-3.16285955990353e+000°)
2.85627487726517e+004	(2.34575656927234e+001dB,-3.16138127738076e+000°)
2.85759054337601e+004	(2.34575533223253e+001dB,-3.15990365973952e+000°)
2.85890681551302e+004	(2.34575409632795e+001dB,-3.15842670667406e+000°)
2.86022369395535e+004	(2.34575286155768e+001dB,-3.15695041787887e+000°)
2.86154117898227e+004	(2.34575162792051e+001dB,-3.15547479304864e+000°)
2.86285927087319e+004	(2.34575039541557e+001dB,-3.15399983187785e+000°)
2.86417796990765e+004	(2.34574916404189e+001dB,-3.15252553406144e+000°)
2.86549727636531e+004	(2.34574793379817e+001dB,-3.15105189929419e+000°)
2.86681719052597e+004	(2.34574670468353e+001dB,-3.14957892727151e+000°)
2.86813771266954e+004	(2.34574547669704e+001dB,-3.14810661768830e+000°)
2.86945884307608e+004	(2.34574424983736e+001dB,-3.14663497023990e+000°)
2.87078058202576e+004	(2.34574302410380e+001dB,-3.14516398462205e+000°)
2.87210292979891e+004	(2.34574179949512e+001dB,-3.14369366053000e+000°)
2.87342588667594e+004	(2.34574057601034e+001dB,-3.14222399765981e+000°)
2.87474945293744e+004	(2.34573935364843e+001dB,-3.14075499570710e+000°)
2.87607362886410e+004	(2.34573813240855e+001dB,-3.13928665436792e+000°)
2.87739841473674e+004	(2.34573691228951e+001dB,-3.13781897333841e+000°)
2.87872381083633e+004	(2.34573569329000e+001dB,-3.13635195231480e+000°)
2.88004981744393e+004	(2.34573447540948e+001dB,-3.13488559099366e+000°)
2.88137643484078e+004	(2.34573325864668e+001dB,-3.13341988907111e+000°)
2.88270366330820e+004	(2.34573204300054e+001dB,-3.13195484624415e+000°)
2.88403150312768e+004	(2.34573082847012e+001dB,-3.13049046220933e+000°)
2.88535995458082e+004	(2.34572961505449e+001dB,-3.12902673666350e+000°)
2.88668901794935e+004	(2.34572840275255e+001dB,-3.12756366930401e+000°)
2.88801869351514e+004	(2.34572719156309e+001dB,-3.12610125982744e+000°)
2.88934898156016e+004	(2.34572598148550e+001dB,-3.12463950793162e+000°)
2.89067988236656e+004	(2.34572477251833e+001dB,-3.12317841331383e+000°)
2.89201139621657e+004	(2.34572356466086e+001dB,-3.12171797567158e+000°)
2.89334352339258e+004	(2.34572235791195e+001dB,-3.12025819470237e+000°)
2.89467626417711e+004	(2.34572115227058e+001dB,-3.11879907010425e+000°)
2.89600961885280e+004	(2.34571994773589e+001dB,-3.11734060157496e+000°)
2.89734358770241e+004	(2.34571874430659e+001dB,-3.11588278881269e+000°)
2.89867817100885e+004	(2.34571754198189e+001dB,-3.11442563151549e+000°)
2.90001336905515e+004	(2.34571634076066e+001dB,-3.11296912938187e+000°)
2.90134918212449e+004	(2.34571514064212e+001dB,-3.11151328211021e+000°)
2.90268561050014e+004	(2.34571394162483e+001dB,-3.11005808939881e+000°)
2.90402265446554e+004	(2.34571274370830e+001dB,-3.10860355094684e+000°)
2.90536031430424e+004	(2.34571154689104e+001dB,-3.10714966645267e+000°)
2.90669859029992e+004	(2.34571035117250e+001dB,-3.10569643561559e+000°)
2.90803748273640e+004	(2.34570915655115e+001dB,-3.10424385813462e+000°)
2.90937699189764e+004	(2.34570796302647e+001dB,-3.10279193370897e+000°)
2.91071711806769e+004	(2.34570677059730e+001dB,-3.10134066203775e+000°)
2.91205786153079e+004	(2.34570557926240e+001dB,-3.09989004282079e+000°)
2.91339922257125e+004	(2.34570438902107e+001dB,-3.09844007575767e+000°)
2.91474120147357e+004	(2.34570319987227e+001dB,-3.09699076054772e+000°)
2.91608379852232e+004	(2.34570201181493e+001dB,-3.09554209689119e+000°)
2.91742701400226e+004	(2.34570082484802e+001dB,-3.09409408448802e+000°)
2.91877084819824e+004	(2.34569963897046e+001dB,-3.09264672303802e+000°)
2.92011530139525e+004	(2.34569845418154e+001dB,-3.09120001224183e+000°)
2.92146037387843e+004	(2.34569727047989e+001dB,-3.08975395179962e+000°)
2.92280606593302e+004	(2.34569608786475e+001dB,-3.08830854141190e+000°)
2.92415237784443e+004	(2.34569490633545e+001dB,-3.08686378077936e+000°)
2.92549930989817e+004	(2.34569372589039e+001dB,-3.08541966960266e+000°)
2.92684686237988e+004	(2.34569254652885e+001dB,-3.08397620758290e+000°)
2.92819503557537e+004	(2.34569136824969e+001dB,-3.08253339442077e+000°)
2.92954382977053e+004	(2.34569019105220e+001dB,-3.08109122981778e+000°)
2.93089324525142e+004	(2.34568901493525e+001dB,-3.07964971347471e+000°)
2.93224328230421e+004	(2.34568783989787e+001dB,-3.07820884509342e+000°)
2.93359394121522e+004	(2.34568666593887e+001dB,-3.07676862437521e+000°)
2.93494522227089e+004	(2.34568549305752e+001dB,-3.07532905102172e+000°)
2.93629712575779e+004	(2.34568432125262e+001dB,-3.07389012473484e+000°)
2.93764965196263e+004	(2.34568315052371e+001dB,-3.07245184521631e+000°)
2.93900280117225e+004	(2.34568198086907e+001dB,-3.07101421216841e+000°)
2.94035657367361e+004	(2.34568081228811e+001dB,-3.06957722529302e+000°)
2.94171096975382e+004	(2.34567964477976e+001dB,-3.06814088429258e+000°)
2.94306598970012e+004	(2.34567847834309e+001dB,-3.06670518886951e+000°)
2.94442163379986e+004	(2.34567731297719e+001dB,-3.06527013872633e+000°)
2.94577790234056e+004	(2.34567614868102e+001dB,-3.06383573356571e+000°)
2.94713479560984e+004	(2.34567498545349e+001dB,-3.06240197309052e+000°)
2.94849231389547e+004	(2.34567382329352e+001dB,-3.06096885700343e+000°)
2.94985045748535e+004	(2.34567266220054e+001dB,-3.05953638500785e+000°)
2.95120922666749e+004	(2.34567150217339e+001dB,-3.05810455680669e+000°)
2.95256862173007e+004	(2.34567034321091e+001dB,-3.05667337210326e+000°)
2.95392864296139e+004	(2.34566918531245e+001dB,-3.05524283060120e+000°)
2.95528929064986e+004	(2.34566802847660e+001dB,-3.05381293200384e+000°)
2.95665056508405e+004	(2.34566687270276e+001dB,-3.05238367601499e+000°)
2.95801246655265e+004	(2.34566571798992e+001dB,-3.05095506233849e+000°)
2.95937499534450e+004	(2.34566456433690e+001dB,-3.04952709067810e+000°)
2.96073815174854e+004	(2.34566341174294e+001dB,-3.04809976073818e+000°)
2.96210193605387e+004	(2.34566226020701e+001dB,-3.04667307222268e+000°)
2.96346634854973e+004	(2.34566110972797e+001dB,-3.04524702483595e+000°)
2.96483138952545e+004	(2.34565996030524e+001dB,-3.04382161828253e+000°)
2.96619705927055e+004	(2.34565881193730e+001dB,-3.04239685226689e+000°)
2.96756335807464e+004	(2.34565766462369e+001dB,-3.04097272649373e+000°)
2.96893028622749e+004	(2.34565651836334e+001dB,-3.03954924066810e+000°)
2.97029784401898e+004	(2.34565537315505e+001dB,-3.03812639449464e+000°)
2.97166603173914e+004	(2.34565422899819e+001dB,-3.03670418767858e+000°)
2.97303484967814e+004	(2.34565308589147e+001dB,-3.03528261992498e+000°)
2.97440429812626e+004	(2.34565194383404e+001dB,-3.03386169093948e+000°)
2.97577437737393e+004	(2.34565080282513e+001dB,-3.03244140042730e+000°)
2.97714508771171e+004	(2.34564966286350e+001dB,-3.03102174809391e+000°)
2.97851642943031e+004	(2.34564852394825e+001dB,-3.02960273364535e+000°)
2.97988840282054e+004	(2.34564738607858e+001dB,-3.02818435678715e+000°)
2.98126100817337e+004	(2.34564624925361e+001dB,-3.02676661722546e+000°)
2.98263424577989e+004	(2.34564511347195e+001dB,-3.02534951466632e+000°)
2.98400811593134e+004	(2.34564397873285e+001dB,-3.02393304881594e+000°)
2.98538261891908e+004	(2.34564284503574e+001dB,-3.02251721938061e+000°)
2.98675775503461e+004	(2.34564171237913e+001dB,-3.02110202606683e+000°)
2.98813352456956e+004	(2.34564058076243e+001dB,-3.01968746858106e+000°)
2.98950992781571e+004	(2.34563945018443e+001dB,-3.01827354663026e+000°)
2.99088696506495e+004	(2.34563832064428e+001dB,-3.01686025992105e+000°)
2.99226463660931e+004	(2.34563719214112e+001dB,-3.01544760816062e+000°)
2.99364294274098e+004	(2.34563606467379e+001dB,-3.01403559105574e+000°)
2.99502188375225e+004	(2.34563493824147e+001dB,-3.01262420831392e+000°)
2.99640145993557e+004	(2.34563381284319e+001dB,-3.01121345964245e+000°)
2.99778167158351e+004	(2.34563268847814e+001dB,-3.00980334474881e+000°)
2.99916251898878e+004	(2.34563156514520e+001dB,-3.00839386334022e+000°)
3.00054400244422e+004	(2.34563044284346e+001dB,-3.00698501512497e+000°)
3.00192612224282e+004	(2.34562932157218e+001dB,-3.00557679981049e+000°)
3.00330887867769e+004	(2.34562820133000e+001dB,-3.00416921710489e+000°)
3.00469227204207e+004	(2.34562708211647e+001dB,-3.00276226671647e+000°)
3.00607630262936e+004	(2.34562596393014e+001dB,-3.00135594835297e+000°)
3.00746097073307e+004	(2.34562484677049e+001dB,-2.99995026172311e+000°)
3.00884627664686e+004	(2.34562373063626e+001dB,-2.99854520653527e+000°)
3.01023222066451e+004	(2.34562261552686e+001dB,-2.99714078249799e+000°)
3.01161880307995e+004	(2.34562150144083e+001dB,-2.99573698932006e+000°)
3.01300602418725e+004	(2.34562038837788e+001dB,-2.99433382671022e+000°)
3.01439388428060e+004	(2.34561927633656e+001dB,-2.99293129437754e+000°)
3.01578238365433e+004	(2.34561816531621e+001dB,-2.99152939203100e+000°)
3.01717152260291e+004	(2.34561705531579e+001dB,-2.99012811938005e+000°)
3.01856130142093e+004	(2.34561594633448e+001dB,-2.98872747613376e+000°)
3.01995172040315e+004	(2.34561483837115e+001dB,-2.98732746200168e+000°)
3.02134277984443e+004	(2.34561373142500e+001dB,-2.98592807669334e+000°)
3.02273448003979e+004	(2.34561262549511e+001dB,-2.98452931991860e+000°)
3.02412682128436e+004	(2.34561152058044e+001dB,-2.98313119138737e+000°)
3.02551980387344e+004	(2.34561041668016e+001dB,-2.98173369080932e+000°)
3.02691342810244e+004	(2.34560931379334e+001dB,-2.98033681789457e+000°)
3.02830769426692e+004	(2.34560821191911e+001dB,-2.97894057235375e+000°)
3.02970260266256e+004	(2.34560711105617e+001dB,-2.97754495389669e+000°)
3.03109815358519e+004	(2.34560601120404e+001dB,-2.97614996223411e+000°)
3.03249434733077e+004	(2.34560491236160e+001dB,-2.97475559707656e+000°)
3.03389118419541e+004	(2.34560381452827e+001dB,-2.97336185813466e+000°)
3.03528866447534e+004	(2.34560271770250e+001dB,-2.97196874511943e+000°)
3.03668678846692e+004	(2.34560162188358e+001dB,-2.97057625774160e+000°)
3.03808555646668e+004	(2.34560052707087e+001dB,-2.96918439571240e+000°)
3.03948496877125e+004	(2.34559943326331e+001dB,-2.96779315874293e+000°)
3.04088502567742e+004	(2.34559834045996e+001dB,-2.96640254654466e+000°)
3.04228572748210e+004	(2.34559724865976e+001dB,-2.96501255882890e+000°)
3.04368707448235e+004	(2.34559615786211e+001dB,-2.96362319530729e+000°)
3.04508906697537e+004	(2.34559506806580e+001dB,-2.96223445569149e+000°)
3.04649170525847e+004	(2.34559397926986e+001dB,-2.96084633969344e+000°)
3.04789498962913e+004	(2.34559289147342e+001dB,-2.95945884702488e+000°)
3.04929892038495e+004	(2.34559180467602e+001dB,-2.95807197739812e+000°)
3.05070349782366e+004	(2.34559071887625e+001dB,-2.95668573052516e+000°)
3.05210872224315e+004	(2.34558963407348e+001dB,-2.95530010611828e+000°)
3.05351459394144e+004	(2.34558855026642e+001dB,-2.95391510389016e+000°)
3.05492111321666e+004	(2.34558746745460e+001dB,-2.95253072355327e+000°)
3.05632828036712e+004	(2.34558638563671e+001dB,-2.95114696482011e+000°)
3.05773609569123e+004	(2.34558530481212e+001dB,-2.94976382740374e+000°)
3.05914455948756e+004	(2.34558422497989e+001dB,-2.94838131101684e+000°)
3.06055367205481e+004	(2.34558314613900e+001dB,-2.94699941537268e+000°)
3.06196343369183e+004	(2.34558206828864e+001dB,-2.94561814018440e+000°)
3.06337384469758e+004	(2.34558099142788e+001dB,-2.94423748516520e+000°)
3.06478490537118e+004	(2.34557991555556e+001dB,-2.94285745002859e+000°)
3.06619661601189e+004	(2.34557884067127e+001dB,-2.94147803448810e+000°)
3.06760897691909e+004	(2.34557776677383e+001dB,-2.94009923825742e+000°)
3.06902198839231e+004	(2.34557669386234e+001dB,-2.93872106105027e+000°)
3.07043565073122e+004	(2.34557562193578e+001dB,-2.93734350258061e+000°)
3.07184996423562e+004	(2.34557455099347e+001dB,-2.93596656256261e+000°)
3.07326492920545e+004	(2.34557348103426e+001dB,-2.93459024071008e+000°)
3.07468054594079e+004	(2.34557241205762e+001dB,-2.93321453673768e+000°)
3.07609681474186e+004	(2.34557134406241e+001dB,-2.93183945035962e+000°)
3.07751373590903e+004	(2.34557027704763e+001dB,-2.93046498129046e+000°)
3.07893130974277e+004	(2.34556921101272e+001dB,-2.92909112924497e+000°)
3.08034953654373e+004	(2.34556814595634e+001dB,-2.92771789393758e+000°)
3.08176841661267e+004	(2.34556708187814e+001dB,-2.92634527508360e+000°)
3.08318795025051e+004	(2.34556601877643e+001dB,-2.92497327239781e+000°)
3.08460813775830e+004	(2.34556495665112e+001dB,-2.92360188559540e+000°)
3.08602897943722e+004	(2.34556389550093e+001dB,-2.92223111439167e+000°)
3.08745047558861e+004	(2.34556283532501e+001dB,-2.92086095850201e+000°)
3.08887262651392e+004	(2.34556177612249e+001dB,-2.91949141764188e+000°)
3.09029543251475e+004	(2.34556071789252e+001dB,-2.91812249152693e+000°)
3.09171889389286e+004	(2.34555966063428e+001dB,-2.91675417987276e+000°)
3.09314301095012e+004	(2.34555860434637e+001dB,-2.91538648239556e+000°)
3.09456778398856e+004	(2.34555754902863e+001dB,-2.91401939881099e+000°)
3.09599321331034e+004	(2.34555649467974e+001dB,-2.91265292883543e+000°)
3.09741929921774e+004	(2.34555544129888e+001dB,-2.91128707218496e+000°)
3.09884604201323e+004	(2.34555438888529e+001dB,-2.90992182857612e+000°)
3.10027344199936e+004	(2.34555333743794e+001dB,-2.90855719772510e+000°)
3.10170149947886e+004	(2.34555228695610e+001dB,-2.90719317934884e+000°)
3.10313021475458e+004	(2.34555123743858e+001dB,-2.90582977316385e+000°)
3.10455958812952e+004	(2.34555018888470e+001dB,-2.90446697888699e+000°)
3.10598961990682e+004	(2.34554914129353e+001dB,-2.90310479623529e+000°)
3.10742031038976e+004	(2.34554809466455e+001dB,-2.90174322492563e+000°)
3.10885165988173e+004	(2.34554704899632e+001dB,-2.90038226467563e+000°)
3.11028366868631e+004	(2.34554600428812e+001dB,-2.89902191520236e+000°)
3.11171633710719e+004	(2.34554496053946e+001dB,-2.89766217622335e+000°)
3.11314966544819e+004	(2.34554391774891e+001dB,-2.89630304745590e+000°)
3.11458365401330e+004	(2.34554287591599e+001dB,-2.89494452861816e+000°)
3.11601830310663e+004	(2.34554183503947e+001dB,-2.89358661942771e+000°)
3.11745361303244e+004	(2.34554079511877e+001dB,-2.89222931960247e+000°)
3.11888958409511e+004	(2.34553975615293e+001dB,-2.89087262886060e+000°)
3.12032621659919e+004	(2.34553871814099e+001dB,-2.88951654692015e+000°)
3.12176351084934e+004	(2.34553768108236e+001dB,-2.88816107349954e+000°)
3.12320146715039e+004	(2.34553664497573e+001dB,-2.88680620831717e+000°)
3.12464008580729e+004	(2.34553560982051e+001dB,-2.88545195109149e+000°)
3.12607936712513e+004	(2.34553457561578e+001dB,-2.88409830154127e+000°)
3.12751931140916e+004	(2.34553354236068e+001dB,-2.88274525938532e+000°)
3.12895991896475e+004	(2.34553251005428e+001dB,-2.88139282434234e+000°)
3.13040119009742e+004	(2.34553147869570e+001dB,-2.88004099613159e+000°)
3.13184312511282e+004	(2.34553044828440e+001dB,-2.87868977447219e+000°)
3.13328572431677e+004	(2.34552941881885e+001dB,-2.87733915908336e+000°)
3.13472898801519e+004	(2.34552839029882e+001dB,-2.87598914968449e+000°)
3.13617291651417e+004	(2.34552736272315e+001dB,-2.87463974599495e+000°)
3.13761751011993e+004	(2.34552633609104e+001dB,-2.87329094773463e+000°)
3.13906276913884e+004	(2.34552531040150e+001dB,-2.87194275462314e+000°)
3.14050869387740e+004	(2.34552428565390e+001dB,-2.87059516638032e+000°)
3.14195528464226e+004	(2.34552326184725e+001dB,-2.86924818272616e+000°)
3.14340254174019e+004	(2.34552223898043e+001dB,-2.86790180338106e+000°)
3.14485046547815e+004	(2.34552121705319e+001dB,-2.86655602806481e+000°)
