Freq.	V(vout)/V(vin)
1.50660706618677e+002	(-1.80278823466002e+000dB,3.39745271526796e+001°)
1.50834261054051e+002	(-1.80072880762817e+000dB,3.39392538538283e+001°)
1.51008015416418e+002	(-1.79867333118682e+000dB,3.39040098601004e+001°)
1.51181969936085e+002	(-1.79662179920759e+000dB,3.38687951675350e+001°)
1.51356124843624e+002	(-1.79457420556495e+000dB,3.38336097721038e+001°)
1.51530480369873e+002	(-1.79253054414366e+000dB,3.37984536697727e+001°)
1.51705036745937e+002	(-1.79049080882608e+000dB,3.37633268563974e+001°)
1.51879794203185e+002	(-1.78845499350227e+000dB,3.37282293278013e+001°)
1.52054752973253e+002	(-1.78642309206707e+000dB,3.36931610797600e+001°)
1.52229913288045e+002	(-1.78439509841570e+000dB,3.36581221079575e+001°)
1.52405275379732e+002	(-1.78237100645448e+000dB,3.36231124080811e+001°)
1.52580839480752e+002	(-1.78035081008506e+000dB,3.35881319756839e+001°)
1.52756605823811e+002	(-1.77833450322182e+000dB,3.35531808063342e+001°)
1.52932574641881e+002	(-1.77632207977748e+000dB,3.35182588954956e+001°)
1.53108746168206e+002	(-1.77431353367452e+000dB,3.34833662386207e+001°)
1.53285120636297e+002	(-1.77230885883167e+000dB,3.34485028310368e+001°)
1.53461698279933e+002	(-1.77030804918258e+000dB,3.34136686681051e+001°)
1.53638479333163e+002	(-1.76831109865648e+000dB,3.33788637450579e+001°)
1.53815464030307e+002	(-1.76631800119146e+000dB,3.33440880571080e+001°)
1.53992652605953e+002	(-1.76432875072658e+000dB,3.33093415993843e+001°)
1.54170045294959e+002	(-1.76234334121198e+000dB,3.32746243670192e+001°)
1.54347642332457e+002	(-1.76036176659450e+000dB,3.32399363550192e+001°)
1.54525443953845e+002	(-1.75838402082822e+000dB,3.32052775583631e+001°)
1.54703450394796e+002	(-1.75641009787437e+000dB,3.31706479719973e+001°)
1.54881661891252e+002	(-1.75443999169830e+000dB,3.31360475908095e+001°)
1.55060078679428e+002	(-1.75247369626256e+000dB,3.31014764095694e+001°)
1.55238700995812e+002	(-1.75051120554327e+000dB,3.30669344230707e+001°)
1.55417529077162e+002	(-1.74855251351996e+000dB,3.30324216260447e+001°)
1.55596563160511e+002	(-1.74659761417069e+000dB,3.29979380131124e+001°)
1.55775803483164e+002	(-1.74464650148261e+000dB,3.29634835788828e+001°)
1.55955250282699e+002	(-1.74269916944633e+000dB,3.29290583178992e+001°)
1.56134903796969e+002	(-1.74075561205976e+000dB,3.28946622246774e+001°)
1.56314764264099e+002	(-1.73881582332017e+000dB,3.28602952936316e+001°)
1.56494831922491e+002	(-1.73687979723413e+000dB,3.28259575191606e+001°)
1.56675107010819e+002	(-1.73494752781001e+000dB,3.27916488955895e+001°)
1.56855589768033e+002	(-1.73301900906144e+000dB,3.27573694171920e+001°)
1.57036280433359e+002	(-1.73109423500923e+000dB,3.27231190782121e+001°)
1.57217179246298e+002	(-1.72917319967574e+000dB,3.26888978728116e+001°)
1.57398286446626e+002	(-1.72725589708890e+000dB,3.26547057951077e+001°)
1.57579602274396e+002	(-1.72534232128311e+000dB,3.26205428391796e+001°)
1.57761126969939e+002	(-1.72343246629177e+000dB,3.25864089990045e+001°)
1.57942860773859e+002	(-1.72152632616047e+000dB,3.25523042685709e+001°)
1.58124803927042e+002	(-1.71962389493835e+000dB,3.25182286418036e+001°)
1.58306956670648e+002	(-1.71772516667254e+000dB,3.24841821125174e+001°)
1.58489319246115e+002	(-1.71583013542248e+000dB,3.24501646745397e+001°)
1.58671891895161e+002	(-1.71393879524969e+000dB,3.24161763216206e+001°)
1.58854674859782e+002	(-1.71205114021937e+000dB,3.23822170474498e+001°)
1.59037668382250e+002	(-1.71016716440309e+000dB,3.23482868456780e+001°)
1.59220872705121e+002	(-1.70828686187892e+000dB,3.23143857099180e+001°)
1.59404288071226e+002	(-1.70641022672282e+000dB,3.22805136336708e+001°)
1.59587914723677e+002	(-1.70453725302345e+000dB,3.22466706104533e+001°)
1.59771752905868e+002	(-1.70266793487357e+000dB,3.22128566337250e+001°)
1.59955802861471e+002	(-1.70080226636431e+000dB,3.21790716968357e+001°)
1.60140064834439e+002	(-1.69894024159815e+000dB,3.21453157931421e+001°)
1.60324539069008e+002	(-1.69708185468175e+000dB,3.21115889159401e+001°)
1.60509225809693e+002	(-1.69522709972344e+000dB,3.20778910584493e+001°)
1.60694125301292e+002	(-1.69337597083838e+000dB,3.20442222138560e+001°)
1.60879237788884e+002	(-1.69152846214898e+000dB,3.20105823753081e+001°)
1.61064563517831e+002	(-1.68968456777646e+000dB,3.19769715358585e+001°)
1.61250102733778e+002	(-1.68784428185536e+000dB,3.19433896885753e+001°)
1.61435855682653e+002	(-1.68600759851674e+000dB,3.19098368264065e+001°)
1.61621822610665e+002	(-1.68417451190402e+000dB,3.18763129423112e+001°)
1.61808003764311e+002	(-1.68234501616122e+000dB,3.18428180291611e+001°)
1.61994399390367e+002	(-1.68051910543795e+000dB,3.18093520797825e+001°)
1.62181009735897e+002	(-1.67869677389010e+000dB,3.17759150869623e+001°)
1.62367835048248e+002	(-1.67687801567755e+000dB,3.17425070434279e+001°)
1.62554875575053e+002	(-1.67506282496701e+000dB,3.17091279418732e+001°)
1.62742131564228e+002	(-1.67325119592705e+000dB,3.16757777749131e+001°)
1.62929603263976e+002	(-1.67144312273612e+000dB,3.16424565351561e+001°)
1.63117290922788e+002	(-1.66963859957220e+000dB,3.16091642151120e+001°)
1.63305194789438e+002	(-1.66783762061979e+000dB,3.15759008072545e+001°)
1.63493315112987e+002	(-1.66604018007641e+000dB,3.15426663040731e+001°)
1.63681652142785e+002	(-1.66424627213245e+000dB,3.15094606979087e+001°)
1.63870206128468e+002	(-1.66245589099129e+000dB,3.14762839811139e+001°)
1.64058977319958e+002	(-1.66066903085835e+000dB,3.14431361459714e+001°)
1.64247965967468e+002	(-1.65888568594717e+000dB,3.14100171847354e+001°)
1.64437172321497e+002	(-1.65710585047288e+000dB,3.13769270895858e+001°)
1.64626596632834e+002	(-1.65532951865812e+000dB,3.13438658526700e+001°)
1.64816239152555e+002	(-1.65355668473008e+000dB,3.13108334660830e+001°)
1.65006100132027e+002	(-1.65178734292296e+000dB,3.12778299218881e+001°)
1.65196179822906e+002	(-1.65002148747253e+000dB,3.12448552120665e+001°)
1.65386478477137e+002	(-1.64825911262339e+000dB,3.12119093285840e+001°)
1.65576996346957e+002	(-1.64650021262315e+000dB,3.11789922633409e+001°)
1.65767733684892e+002	(-1.64474478172426e+000dB,3.11461040081823e+001°)
1.65958690743760e+002	(-1.64299281418863e+000dB,3.11132445549444e+001°)
1.66149867776670e+002	(-1.64124430427798e+000dB,3.10804138953690e+001°)
1.66341265037021e+002	(-1.63949924626225e+000dB,3.10476120211748e+001°)
1.66532882778507e+002	(-1.63775763441771e+000dB,3.10148389240423e+001°)
1.66724721255111e+002	(-1.63601946302302e+000dB,3.09820945955797e+001°)
1.66916780721110e+002	(-1.63428472636445e+000dB,3.09493790273681e+001°)
1.67109061431075e+002	(-1.63255341873312e+000dB,3.09166922109373e+001°)
1.67301563639869e+002	(-1.63082553442488e+000dB,3.08840341377659e+001°)
1.67494287602648e+002	(-1.62910106774354e+000dB,3.08514047993070e+001°)
1.67687233574864e+002	(-1.62738001299119e+000dB,3.08188041869085e+001°)
1.67880401812261e+002	(-1.62566236448468e+000dB,3.07862322919491e+001°)
1.68073792570878e+002	(-1.62394811654017e+000dB,3.07536891057128e+001°)
1.68267406107051e+002	(-1.62223726348282e+000dB,3.07211746194654e+001°)
1.68461242677410e+002	(-1.62052979963916e+000dB,3.06886888243942e+001°)
1.68655302538879e+002	(-1.61882571934384e+000dB,3.06562317116638e+001°)
1.68849585948680e+002	(-1.61712501693580e+000dB,3.06238032723814e+001°)
1.69044093164331e+002	(-1.61542768676274e+000dB,3.05914034976376e+001°)
1.69238824443646e+002	(-1.61373372317325e+000dB,3.05590323784412e+001°)
1.69433780044738e+002	(-1.61204312052358e+000dB,3.05266899057704e+001°)
1.69628960226013e+002	(-1.61035587317612e+000dB,3.04943760705676e+001°)
1.69824365246179e+002	(-1.60867197549617e+000dB,3.04620908637053e+001°)
1.70019995364241e+002	(-1.60699142185948e+000dB,3.04298342760560e+001°)
1.70215850839500e+002	(-1.60531420663959e+000dB,3.03976062983785e+001°)
1.70411931931559e+002	(-1.60364032422469e+000dB,3.03654069214673e+001°)
1.70608238900317e+002	(-1.60196976900213e+000dB,3.03332361360186e+001°)
1.70804772005976e+002	(-1.60030253536470e+000dB,3.03010939326811e+001°)
1.71001531509034e+002	(-1.59863861771546e+000dB,3.02689803021004e+001°)
1.71198517670291e+002	(-1.59697801045904e+000dB,3.02368952348452e+001°)
1.71395730750847e+002	(-1.59532070800783e+000dB,3.02048387214573e+001°)
1.71593171012104e+002	(-1.59366670477765e+000dB,3.01728107524176e+001°)
1.71790838715764e+002	(-1.59201599519208e+000dB,3.01408113181807e+001°)
1.71988734123829e+002	(-1.59036857367884e+000dB,3.01088404091459e+001°)
1.72186857498606e+002	(-1.58872443467049e+000dB,3.00768980156627e+001°)
1.72385209102701e+002	(-1.58708357260966e+000dB,3.00449841280748e+001°)
1.72583789199025e+002	(-1.58544598193875e+000dB,3.00130987366329e+001°)
1.72782598050791e+002	(-1.58381165711023e+000dB,2.99812418315829e+001°)
1.72981635921515e+002	(-1.58218059257825e+000dB,2.99494134030928e+001°)
1.73180903075016e+002	(-1.58055278280699e+000dB,2.99176134413268e+001°)
1.73380399775419e+002	(-1.57892822226359e+000dB,2.98858419363817e+001°)
1.73580126287150e+002	(-1.57730690542298e+000dB,2.98540988783312e+001°)
1.73780082874943e+002	(-1.57568882676203e+000dB,2.98223842571734e+001°)
1.73980269803834e+002	(-1.57407398076651e+000dB,2.97906980628934e+001°)
1.74180687339166e+002	(-1.57246236192532e+000dB,2.97590402854110e+001°)
1.74381335746589e+002	(-1.57085396473727e+000dB,2.97274109146387e+001°)
1.74582215292055e+002	(-1.56924878370337e+000dB,2.96958099404196e+001°)
1.74783326241827e+002	(-1.56764681333015e+000dB,2.96642373525514e+001°)
1.74984668862471e+002	(-1.56604804813404e+000dB,2.96326931408258e+001°)
1.75186243420862e+002	(-1.56445248262966e+000dB,2.96011772949322e+001°)
1.75388050184181e+002	(-1.56286011134457e+000dB,2.95696898045737e+001°)
1.75590089419920e+002	(-1.56127092881077e+000dB,2.95382306594047e+001°)
1.75792361395874e+002	(-1.55968492956355e+000dB,2.95067998490171e+001°)
1.75994866380152e+002	(-1.55810210814479e+000dB,2.94753973629692e+001°)
1.76197604641168e+002	(-1.55652245909963e+000dB,2.94440231907573e+001°)
1.76400576447647e+002	(-1.55494597698943e+000dB,2.94126773219216e+001°)
1.76603782068622e+002	(-1.55337265636589e+000dB,2.93813597458356e+001°)
1.76807221773437e+002	(-1.55180249179847e+000dB,2.93500704519314e+001°)
1.77010895831747e+002	(-1.55023547785773e+000dB,2.93188094295612e+001°)
1.77214804513517e+002	(-1.54867160912176e+000dB,2.92875766680505e+001°)
1.77418948089022e+002	(-1.54711088017081e+000dB,2.92563721566553e+001°)
1.77623326828849e+002	(-1.54555328559672e+000dB,2.92251958846381e+001°)
1.77827941003898e+002	(-1.54399881999308e+000dB,2.91940478411882e+001°)
1.78032790885378e+002	(-1.54244747795770e+000dB,2.91629280154453e+001°)
1.78237876744814e+002	(-1.54089925410139e+000dB,2.91318363965613e+001°)
1.78443198854042e+002	(-1.53935414303160e+000dB,2.91007729735775e+001°)
1.78648757485210e+002	(-1.53781213937029e+000dB,2.90697377355673e+001°)
1.78854552910783e+002	(-1.53627323773812e+000dB,2.90387306715032e+001°)
1.79060585403535e+002	(-1.53473743276785e+000dB,2.90077517703713e+001°)
1.79266855236558e+002	(-1.53320471909305e+000dB,2.89768010210767e+001°)
1.79473362683258e+002	(-1.53167509135734e+000dB,2.89458784125191e+001°)
1.79680108017355e+002	(-1.53014854420606e+000dB,2.89149839335277e+001°)
1.79887091512884e+002	(-1.52862507229449e+000dB,2.88841175729218e+001°)
1.80094313444198e+002	(-1.52710467028012e+000dB,2.88532793194554e+001°)
1.80301774085962e+002	(-1.52558733283007e+000dB,2.88224691618734e+001°)
1.80509473713162e+002	(-1.52407305461353e+000dB,2.87916870888508e+001°)
1.80717412601098e+002	(-1.52256183031054e+000dB,2.87609330890635e+001°)
1.80925591025388e+002	(-1.52105365460113e+000dB,2.87302071511041e+001°)
1.81134009261966e+002	(-1.51954852217710e+000dB,2.86995092635708e+001°)
1.81342667587086e+002	(-1.51804642773084e+000dB,2.86688394149840e+001°)
1.81551566277319e+002	(-1.51654736596471e+000dB,2.86381975938562e+001°)
1.81760705609556e+002	(-1.51505133158704e+000dB,2.86075837886641e+001°)
1.81970085861004e+002	(-1.51355831930793e+000dB,2.85769979878119e+001°)
1.82179707309193e+002	(-1.51206832384872e+000dB,2.85464401797105e+001°)
1.82389570231969e+002	(-1.51058133993137e+000dB,2.85159103526892e+001°)
1.82599674907502e+002	(-1.50909736229045e+000dB,2.84854084950938e+001°)
1.82810021614280e+002	(-1.50761638566087e+000dB,2.84549345951889e+001°)
1.83020610631111e+002	(-1.50613840478643e+000dB,2.84244886412232e+001°)
1.83231442237127e+002	(-1.50466341441403e+000dB,2.83940706213882e+001°)
1.83442516711779e+002	(-1.50319140930232e+000dB,2.83636805238828e+001°)
1.83653834334840e+002	(-1.50172238420929e+000dB,2.83333183368167e+001°)
1.83865395386408e+002	(-1.50025633390136e+000dB,2.83029840482845e+001°)
1.84077200146901e+002	(-1.49879325315409e+000dB,2.82726776463654e+001°)
1.84289248897061e+002	(-1.49733313674610e+000dB,2.82423991190824e+001°)
1.84501541917953e+002	(-1.49587597946090e+000dB,2.82121484544116e+001°)
1.84714079490966e+002	(-1.49442177609101e+000dB,2.81819256403186e+001°)
1.84926861897814e+002	(-1.49297052143331e+000dB,2.81517306647184e+001°)
1.85139889420533e+002	(-1.49152221029156e+000dB,2.81215635154973e+001°)
1.85353162341487e+002	(-1.49007683747477e+000dB,2.80914241805000e+001°)
1.85566680943363e+002	(-1.48863439779888e+000dB,2.80613126475436e+001°)
1.85780445509176e+002	(-1.48719488608526e+000dB,2.80312289044032e+001°)
1.85994456322264e+002	(-1.48575829715863e+000dB,2.80011729387996e+001°)
1.86208713666293e+002	(-1.48432462585898e+000dB,2.79711447384891e+001°)
1.86423217825256e+002	(-1.48289386702064e+000dB,2.79411442911012e+001°)
1.86637969083473e+002	(-1.48146601549166e+000dB,2.79111715842923e+001°)
1.86852967725591e+002	(-1.48004106612390e+000dB,2.78812266056644e+001°)
1.87068214036586e+002	(-1.47861901377439e+000dB,2.78513093427792e+001°)
1.87283708301761e+002	(-1.47719985331021e+000dB,2.78214197831935e+001°)
1.87499450806748e+002	(-1.47578357959960e+000dB,2.77915579143926e+001°)
1.87715441837508e+002	(-1.47437018751893e+000dB,2.77617237238437e+001°)
1.87931681680333e+002	(-1.47295967195194e+000dB,2.77319171989876e+001°)
1.88148170621842e+002	(-1.47155202778497e+000dB,2.77021383272069e+001°)
1.88364908948986e+002	(-1.47014724991570e+000dB,2.76723870958891e+001°)
1.88581896949047e+002	(-1.46874533324243e+000dB,2.76426634923460e+001°)
1.88799134909636e+002	(-1.46734627267619e+000dB,2.76129675039079e+001°)
1.89016623118696e+002	(-1.46595006312604e+000dB,2.75832991178070e+001°)
1.89234361864504e+002	(-1.46455669951549e+000dB,2.75536583213077e+001°)
1.89452351435665e+002	(-1.46316617676754e+000dB,2.75240451015899e+001°)
1.89670592121121e+002	(-1.46177848981217e+000dB,2.74944594458077e+001°)
1.89889084210143e+002	(-1.46039363359234e+000dB,2.74649013411336e+001°)
1.90107827992336e+002	(-1.45901160304859e+000dB,2.74353707746428e+001°)
1.90326823757641e+002	(-1.45763239313038e+000dB,2.74058677333982e+001°)
1.90546071796331e+002	(-1.45625599879723e+000dB,2.73763922044587e+001°)
1.90765572399013e+002	(-1.45488241501067e+000dB,2.73469441748221e+001°)
1.90985325856630e+002	(-1.45351163673767e+000dB,2.73175236314470e+001°)
1.91205332460460e+002	(-1.45214365895522e+000dB,2.72881305612884e+001°)
1.91425592502115e+002	(-1.45077847664425e+000dB,2.72587649512534e+001°)
1.91646106273545e+002	(-1.44941608479283e+000dB,2.72294267882234e+001°)
1.91866874067035e+002	(-1.44805647839299e+000dB,2.72001160590320e+001°)
1.92087896175208e+002	(-1.44669965244428e+000dB,2.71708327504916e+001°)
1.92309172891022e+002	(-1.44534560195341e+000dB,2.71415768493889e+001°)
1.92530704507775e+002	(-1.44399432193382e+000dB,2.71123483424850e+001°)
1.92752491319100e+002	(-1.44264580740197e+000dB,2.70831472164845e+001°)
1.92974533618971e+002	(-1.44130005338460e+000dB,2.70539734580927e+001°)
1.93196831701699e+002	(-1.43995705490919e+000dB,2.70248270539410e+001°)
1.93419385861934e+002	(-1.43861680701631e+000dB,2.69957079906835e+001°)
1.93642196394667e+002	(-1.43727930474705e+000dB,2.69666162549002e+001°)
1.93865263595227e+002	(-1.43594454315135e+000dB,2.69375518331588e+001°)
1.94088587759284e+002	(-1.43461251728682e+000dB,2.69085147120099e+001°)
1.94312169182849e+002	(-1.43328322221294e+000dB,2.68795048779390e+001°)
1.94536008162273e+002	(-1.43195665299892e+000dB,2.68505223174279e+001°)
1.94760104994249e+002	(-1.43063280471782e+000dB,2.68215670169107e+001°)
1.94984459975811e+002	(-1.42931167245286e+000dB,2.67926389628218e+001°)
1.95209073404337e+002	(-1.42799325129076e+000dB,2.67637381415437e+001°)
1.95433945577546e+002	(-1.42667753632259e+000dB,2.67348645394155e+001°)
1.95659076793500e+002	(-1.42536452264854e+000dB,2.67060181427681e+001°)
1.95884467350606e+002	(-1.42405420537357e+000dB,2.66771989378930e+001°)
1.96110117547612e+002	(-1.42274657961210e+000dB,2.66484069110732e+001°)
1.96336027683611e+002	(-1.42144164048068e+000dB,2.66196420485353e+001°)
1.96562198058044e+002	(-1.42013938310228e+000dB,2.65909043364753e+001°)
1.96788628970691e+002	(-1.41883980261155e+000dB,2.65621937611020e+001°)
1.97015320721683e+002	(-1.41754289414284e+000dB,2.65335103085462e+001°)
1.97242273611492e+002	(-1.41624865283788e+000dB,2.65048539649164e+001°)
1.97469487940940e+002	(-1.41495707384916e+000dB,2.64762247163293e+001°)
1.97696964011193e+002	(-1.41366815233161e+000dB,2.64476225488407e+001°)
1.97924702123765e+002	(-1.41238188344682e+000dB,2.64190474484839e+001°)
1.98152702580517e+002	(-1.41109826236380e+000dB,2.63904994012701e+001°)
1.98380965683658e+002	(-1.40981728425425e+000dB,2.63619783931578e+001°)
1.98609491735744e+002	(-1.40853894430354e+000dB,2.63334844101300e+001°)
1.98838281039682e+002	(-1.40726323769563e+000dB,2.63050174380873e+001°)
1.99067333898726e+002	(-1.40599015962518e+000dB,2.62765774629329e+001°)
1.99296650616479e+002	(-1.40471970529199e+000dB,2.62481644705345e+001°)
1.99526231496895e+002	(-1.40345186990105e+000dB,2.62197784467239e+001°)
1.99756076844278e+002	(-1.40218664866579e+000dB,2.61914193773224e+001°)
1.99986186963282e+002	(-1.40092403680386e+000dB,2.61630872481071e+001°)
2.00216562158911e+002	(-1.39966402954306e+000dB,2.61347820448567e+001°)
2.00447202736523e+002	(-1.39840662210989e+000dB,2.61065037532675e+001°)
2.00678109001826e+002	(-1.39715180974512e+000dB,2.60782523590668e+001°)
2.00909281260880e+002	(-1.39589958769046e+000dB,2.60500278479161e+001°)
2.01140719820098e+002	(-1.39464995119791e+000dB,2.60218302054782e+001°)
2.01372424986246e+002	(-1.39340289552249e+000dB,2.59936594173664e+001°)
2.01604397066443e+002	(-1.39215841592712e+000dB,2.59655154691783e+001°)
2.01836636368163e+002	(-1.39091650768230e+000dB,2.59373983464956e+001°)
2.02069143199233e+002	(-1.38967716606180e+000dB,2.59093080348500e+001°)
2.02301917867834e+002	(-1.38844038634526e+000dB,2.58812445197446e+001°)
2.02534960682505e+002	(-1.38720616382402e+000dB,2.58532077866952e+001°)
2.02768271952136e+002	(-1.38597449379000e+000dB,2.58251978211507e+001°)
2.03001851985976e+002	(-1.38474537154502e+000dB,2.57972146085601e+001°)
2.03235701093630e+002	(-1.38351879239572e+000dB,2.57692581343341e+001°)
