req.	V(Vout)/V(n002)
9.66050878990153e+004	(-9.80968872959476e-002dB,4.19873360385952e-002°)
9.67163726650358e+004	(-9.80968818814205e-002dB,4.19380475726638e-002°)
9.68277856261589e+004	(-9.80968764796179e-002dB,4.18888146942857e-002°)
9.69393269300596e+004	(-9.80968710904929e-002dB,4.18396373385193e-002°)
9.70509967245831e+004	(-9.80968657139530e-002dB,4.17905154401019e-002°)
9.71627951577448e+004	(-9.80968603500712e-002dB,4.17414489336486e-002°)
9.72747223777307e+004	(-9.80968549988817e-002dB,4.16924377544421e-002°)
9.73867785328976e+004	(-9.80968496601923e-002dB,4.16434818373443e-002°)
9.74989637717730e+004	(-9.80968443341885e-002dB,4.15945811176889e-002°)
9.76112782430556e+004	(-9.80968390205229e-002dB,4.15457355304857e-002°)
9.77237220956155e+004	(-9.80968337194638e-002dB,4.14969450110196e-002°)
9.78362954784940e+004	(-9.80968284307586e-002dB,4.14482094946472e-002°)
9.79489985409044e+004	(-9.80968231546725e-002dB,4.13995289167025e-002°)
9.80618314322317e+004	(-9.80968178909608e-002dB,4.13509032126903e-002°)
9.81747943020330e+004	(-9.80968126395454e-002dB,4.13023323182891e-002°)
9.82878873000379e+004	(-9.80968074005102e-002dB,4.12538161688560e-002°)
9.84011105761481e+004	(-9.80968021737733e-002dB,4.12053547004148e-002°)
9.85144642804382e+004	(-9.80967969592977e-002dB,4.11569478483707e-002°)
9.86279485631558e+004	(-9.80967917571564e-002dB,4.11085955487964e-002°)
9.87415635747214e+004	(-9.80967865673612e-002dB,4.10602977375413e-002°)
9.88553094657288e+004	(-9.80967813895638e-002dB,4.10120543506253e-002°)
9.89691863869452e+004	(-9.80967762241029e-002dB,4.09638653240460e-002°)
9.90831944893117e+004	(-9.80967710707480e-002dB,4.09157305940692e-002°)
9.91973339239432e+004	(-9.80967659295559e-002dB,4.08676500966398e-002°)
9.93116048421284e+004	(-9.80967608005645e-002dB,4.08196237681710e-002°)
9.94260073953308e+004	(-9.80967556835321e-002dB,4.07716515451483e-002°)
9.95405417351879e+004	(-9.80967505785736e-002dB,4.07237333637356e-002°)
9.96552080135120e+004	(-9.80967454856598e-002dB,4.06758691605647e-002°)
9.97700063822906e+004	(-9.80967404046610e-002dB,4.06280588721419e-002°)
9.98849369936858e+004	(-9.80967353357966e-002dB,4.05803024350478e-002°)
1.00000000000035e+005	(-9.80967302787429e-002dB,4.05325997860319e-002°)
1.00115195553852e+005	(-9.80967252336676e-002dB,4.04849508621164e-002°)
1.00230523807825e+005	(-9.80967202004468e-002dB,4.04373555997020e-002°)
1.00345984914819e+005	(-9.80967151791576e-002dB,4.03898139358562e-002°)
1.00461579027875e+005	(-9.80967101696518e-002dB,4.03423258077178e-002°)
1.00577306300209e+005	(-9.80967051719351e-002dB,4.02948911522017e-002°)
1.00693166885216e+005	(-9.80967001861266e-002dB,4.02475099065918e-002°)
1.00809160936465e+005	(-9.80966952119620e-002dB,4.02001820077482e-002°)
1.00925288607704e+005	(-9.80966902494129e-002dB,4.01529073932962e-002°)
1.01041550052857e+005	(-9.80966852989057e-002dB,4.01056860004399e-002°)
1.01157945426026e+005	(-9.80966803598180e-002dB,4.00585177666491e-002°)
1.01274474881489e+005	(-9.80966754324180e-002dB,4.00114026290728e-002°)
1.01391138573704e+005	(-9.80966705166444e-002dB,3.99643405258209e-002°)
1.01507936657305e+005	(-9.80966656125976e-002dB,3.99173313939872e-002°)
1.01624869287106e+005	(-9.80966607199615e-002dB,3.98703751716253e-002°)
1.01741936618097e+005	(-9.80966558389449e-002dB,3.98234717963680e-002°)
1.01859138805448e+005	(-9.80966509694522e-002dB,3.97766212060166e-002°)
1.01976476004508e+005	(-9.80966461114552e-002dB,3.97298233385432e-002°)
1.02093948370804e+005	(-9.80966412649314e-002dB,3.96830781318919e-002°)
1.02211556060043e+005	(-9.80966364298905e-002dB,3.96363855239787e-002°)
1.02329299228112e+005	(-9.80966316062457e-002dB,3.95897454530875e-002°)
1.02447178031074e+005	(-9.80966267939396e-002dB,3.95431578573749e-002°)
1.02565192625177e+005	(-9.80966219931389e-002dB,3.94966226749702e-002°)
1.02683343166845e+005	(-9.80966172035626e-002dB,3.94501398443685e-002°)
1.02801629812684e+005	(-9.80966124253503e-002dB,3.94037093037416e-002°)
1.02920052719479e+005	(-9.80966076583314e-002dB,3.93573309917258e-002°)
1.03038612044198e+005	(-9.80966029026890e-002dB,3.93110048468320e-002°)
1.03157307943988e+005	(-9.80965981582468e-002dB,3.92647308076394e-002°)
1.03276140576176e+005	(-9.80965934250691e-002dB,3.92185088126012e-002°)
1.03395110098274e+005	(-9.80965887030212e-002dB,3.91723388007341e-002°)
1.03514216667971e+005	(-9.80965839922652e-002dB,3.91262207108295e-002°)
1.03633460443141e+005	(-9.80965792924635e-002dB,3.90801544815491e-002°)
1.03752841581838e+005	(-9.80965746039107e-002dB,3.90341400520224e-002°)
1.03872360242299e+005	(-9.80965699264810e-002dB,3.89881773612498e-002°)
1.03992016582943e+005	(-9.80965652600797e-002dB,3.89422663482021e-002°)
1.04111810762371e+005	(-9.80965606045801e-002dB,3.88964069519199e-002°)
1.04231742939367e+005	(-9.80965559602777e-002dB,3.88505991121089e-002°)
1.04351813272899e+005	(-9.80965513268507e-002dB,3.88048427673543e-002°)
1.04472021922117e+005	(-9.80965467045077e-002dB,3.87591378576983e-002°)
1.04592369046354e+005	(-9.80965420930391e-002dB,3.87134843221622e-002°)
1.04712854805127e+005	(-9.80965374924751e-002dB,3.86678821002337e-002°)
1.04833479358137e+005	(-9.80965329028665e-002dB,3.86223311315683e-002°)
1.04954242865270e+005	(-9.80965283241244e-002dB,3.85768313555935e-002°)
1.05075145486593e+005	(-9.80965237562167e-002dB,3.85313827123007e-002°)
1.05196187382360e+005	(-9.80965191991131e-002dB,3.84859851414536e-002°)
1.05317368713009e+005	(-9.80965146528040e-002dB,3.84406385824891e-002°)
1.05438689639163e+005	(-9.80965101171995e-002dB,3.83953429757039e-002°)
1.05560150321631e+005	(-9.80965055925153e-002dB,3.83500982609701e-002°)
1.05681750921404e+005	(-9.80965010784772e-002dB,3.83049043782267e-002°)
1.05803491599661e+005	(-9.80964965751418e-002dB,3.82597612674823e-002°)
1.05925372517767e+005	(-9.80964920824185e-002dB,3.82146688691102e-002°)
1.06047393837271e+005	(-9.80964876004378e-002dB,3.81696271231577e-002°)
1.06169555719910e+005	(-9.80964831291365e-002dB,3.81246359701349e-002°)
1.06291858327607e+005	(-9.80964786683126e-002dB,3.80796953503232e-002°)
1.06414301822470e+005	(-9.80964742181886e-002dB,3.80348052039746e-002°)
1.06536886366794e+005	(-9.80964697784814e-002dB,3.79899654719020e-002°)
1.06659612123064e+005	(-9.80964653494566e-002dB,3.79451760943954e-002°)
1.06782479253948e+005	(-9.80964609308906e-002dB,3.79004370122054e-002°)
1.06905487922304e+005	(-9.80964565228362e-002dB,3.78557481660539e-002°)
1.07028638291177e+005	(-9.80964521252437e-002dB,3.78111094967293e-002°)
1.07151930523799e+005	(-9.80964477380652e-002dB,3.77665209450881e-002°)
1.07275364783591e+005	(-9.80964433612949e-002dB,3.77219824517577e-002°)
1.07398941234163e+005	(-9.80964389949084e-002dB,3.76774939580268e-002°)
1.07522660039311e+005	(-9.80964346388628e-002dB,3.76330554045586e-002°)
1.07646521363022e+005	(-9.80964302932653e-002dB,3.75886667329750e-002°)
1.07770525369471e+005	(-9.80964259580390e-002dB,3.75443278840739e-002°)
1.07894672223021e+005	(-9.80964216330395e-002dB,3.75000387992150e-002°)
1.08018962088228e+005	(-9.80964173183477e-002dB,3.74557994195294e-002°)
1.08143395129833e+005	(-9.80964130138310e-002dB,3.74116096867085e-002°)
1.08267971512769e+005	(-9.80964087196494e-002dB,3.73674695418202e-002°)
1.08392691402159e+005	(-9.80964044355902e-002dB,3.73233789264919e-002°)
1.08517554963317e+005	(-9.80964001618934e-002dB,3.72793377823207e-002°)
1.08642562361745e+005	(-9.80963958981483e-002dB,3.72353460508695e-002°)
1.08767713763139e+005	(-9.80963916446368e-002dB,3.71914036739681e-002°)
1.08893009333382e+005	(-9.80963874013424e-002dB,3.71475105933140e-002°)
1.09018449238552e+005	(-9.80963831679812e-002dB,3.71036667505713e-002°)
1.09144033644915e+005	(-9.80963789448126e-002dB,3.70598720877693e-002°)
1.09269762718930e+005	(-9.80963747316797e-002dB,3.70161265468045e-002°)
1.09395636627249e+005	(-9.80963705286048e-002dB,3.69724300699370e-002°)
1.09521655536713e+005	(-9.80963663354340e-002dB,3.69287825987012e-002°)
1.09647819614358e+005	(-9.80963621523572e-002dB,3.68851840757870e-002°)
1.09774129027411e+005	(-9.80963579792576e-002dB,3.68416344431582e-002°)
1.09900583943292e+005	(-9.80963538160269e-002dB,3.67981336431407e-002°)
1.10027184529613e+005	(-9.80963496627333e-002dB,3.67546816180289e-002°)
1.10153930954181e+005	(-9.80963455193261e-002dB,3.67112783102809e-002°)
1.10280823384995e+005	(-9.80963413858043e-002dB,3.66679236623224e-002°)
1.10407861990247e+005	(-9.80963372622207e-002dB,3.66246176167436e-002°)
1.10535046938324e+005	(-9.80963331483859e-002dB,3.65813601161004e-002°)
1.10662378397806e+005	(-9.80963290444522e-002dB,3.65381511032137e-002°)
1.10789856537469e+005	(-9.80963249502040e-002dB,3.64949905204737e-002°)
1.10917481526280e+005	(-9.80963208657027e-002dB,3.64518783108316e-002°)
1.11045253533404e+005	(-9.80963167910674e-002dB,3.64088144174036e-002°)
1.11173172728199e+005	(-9.80963127260737e-002dB,3.63657987826765e-002°)
1.11301239280219e+005	(-9.80963086708260e-002dB,3.63228313498967e-002°)
1.11429453359213e+005	(-9.80963046253174e-002dB,3.62799120620784e-002°)
1.11557815135125e+005	(-9.80963005893188e-002dB,3.62370408623986e-002°)
1.11686324778096e+005	(-9.80962965630867e-002dB,3.61942176938048e-002°)
1.11814982458462e+005	(-9.80962925465108e-002dB,3.61514424998022e-002°)
1.11943788346755e+005	(-9.80962885392976e-002dB,3.61087152234656e-002°)
1.12072742613705e+005	(-9.80962845419298e-002dB,3.60660358082344e-002°)
1.12201845430237e+005	(-9.80962805539501e-002dB,3.60234041978067e-002°)
1.12331096967473e+005	(-9.80962765754998e-002dB,3.59808203351566e-002°)
1.12460497396733e+005	(-9.80962726066814e-002dB,3.59382841642120e-002°)
1.12590046889535e+005	(-9.80962686472160e-002dB,3.58957956285689e-002°)
1.12719745617592e+005	(-9.80962646973649e-002dB,3.58533546718893e-002°)
1.12849593752817e+005	(-9.80962607569905e-002dB,3.58109612377002e-002°)
1.12979591467320e+005	(-9.80962568258697e-002dB,3.57686152701860e-002°)
1.13109738933411e+005	(-9.80962529042890e-002dB,3.57263167129049e-002°)
1.13240036323596e+005	(-9.80962489919881e-002dB,3.56840655097736e-002°)
1.13370483810582e+005	(-9.80962450891318e-002dB,3.56418616050713e-002°)
1.13501081567272e+005	(-9.80962411955700e-002dB,3.55997049427443e-002°)
1.13631829766772e+005	(-9.80962373114430e-002dB,3.55575954669027e-002°)
1.13762728582384e+005	(-9.80962334365334e-002dB,3.55155331215210e-002°)
1.13893778187612e+005	(-9.80962295708723e-002dB,3.54735178512321e-002°)
1.14024978756158e+005	(-9.80962257144618e-002dB,3.54315495999410e-002°)
1.14156330461926e+005	(-9.80962218674403e-002dB,3.53896283123093e-002°)
1.14287833479018e+005	(-9.80962180295533e-002dB,3.53477539326647e-002°)
1.14419487981740e+005	(-9.80962142008535e-002dB,3.53059264055973e-002°)
1.14551294144595e+005	(-9.80962103813320e-002dB,3.52641456755625e-002°)
1.14683252142289e+005	(-9.80962065709839e-002dB,3.52224116871782e-002°)
1.14815362149730e+005	(-9.80962027697733e-002dB,3.51807243853227e-002°)
1.14947624342025e+005	(-9.80961989776991e-002dB,3.51390837143444e-002°)
1.15080038894485e+005	(-9.80961951947194e-002dB,3.50974896194460e-002°)
1.15212605982622e+005	(-9.80961914208235e-002dB,3.50559420452002e-002°)
1.15345325782151e+005	(-9.80961876560610e-002dB,3.50144409367383e-002°)
1.15478198468988e+005	(-9.80961839002088e-002dB,3.49729862390548e-002°)
1.15611224219252e+005	(-9.80961801534158e-002dB,3.49315778970109e-002°)
1.15744403209266e+005	(-9.80961764157272e-002dB,3.48902158559260e-002°)
1.15877735615555e+005	(-9.80961726868951e-002dB,3.48489000609825e-002°)
1.16011221614847e+005	(-9.80961689670881e-002dB,3.48076304571307e-002°)
1.16144861384076e+005	(-9.80961652561416e-002dB,3.47664069900743e-002°)
1.16278655100378e+005	(-9.80961615542165e-002dB,3.47252296047892e-002°)
1.16412602941091e+005	(-9.80961578611245e-002dB,3.46840982468070e-002°)
1.16546705083762e+005	(-9.80961541769582e-002dB,3.46430128618217e-002°)
1.16680961706138e+005	(-9.80961505016690e-002dB,3.46019733953907e-002°)
1.16815372986175e+005	(-9.80961468351982e-002dB,3.45609797927382e-002°)
1.16949939102029e+005	(-9.80961431775791e-002dB,3.45200319996448e-002°)
1.17084660232067e+005	(-9.80961395287482e-002dB,3.44791299621512e-002°)
1.17219536554856e+005	(-9.80961358886870e-002dB,3.44382736256673e-002°)
1.17354568249171e+005	(-9.80961322574092e-002dB,3.43974629362586e-002°)
1.17489755493996e+005	(-9.80961286348582e-002dB,3.43566978397552e-002°)
1.17625098468515e+005	(-9.80961250211101e-002dB,3.43159782822474e-002°)
1.17760597352123e+005	(-9.80961214159230e-002dB,3.42753042096877e-002°)
1.17896252324421e+005	(-9.80961178195408e-002dB,3.42346755679936e-002°)
1.18032063565216e+005	(-9.80961142317722e-002dB,3.41940923033397e-002°)
1.18168031254521e+005	(-9.80961106527031e-002dB,3.41535543622602e-002°)
1.18304155572559e+005	(-9.80961070821862e-002dB,3.41130616907558e-002°)
1.18440436699760e+005	(-9.80961035204011e-002dB,3.40726142351870e-002°)
1.18576874816759e+005	(-9.80960999672071e-002dB,3.40322119419737e-002°)
1.18713470104403e+005	(-9.80960964225186e-002dB,3.39918547575973e-002°)
1.18850222743745e+005	(-9.80960928863648e-002dB,3.39515426284031e-002°)
1.18987132916047e+005	(-9.80960893588705e-002dB,3.39112755011930e-002°)
1.19124200802781e+005	(-9.80960858397616e-002dB,3.38710533224328e-002°)
1.19261426585625e+005	(-9.80960823292547e-002dB,3.38308760388490e-002°)
1.19398810446471e+005	(-9.80960788271626e-002dB,3.37907435973257e-002°)
1.19536352567415e+005	(-9.80960753335836e-002dB,3.37506559443147e-002°)
1.19674053130768e+005	(-9.80960718483716e-002dB,3.37106130270196e-002°)
1.19811912319047e+005	(-9.80960683716894e-002dB,3.36706147922116e-002°)
1.19949930314981e+005	(-9.80960649033380e-002dB,3.36306611868191e-002°)
1.20088107301511e+005	(-9.80960614434257e-002dB,3.35907521581295e-002°)
1.20226443461785e+005	(-9.80960579918677e-002dB,3.35508876530939e-002°)
1.20364938979165e+005	(-9.80960545487049e-002dB,3.35110676187240e-002°)
1.20503594037224e+005	(-9.80960511138095e-002dB,3.34712920025858e-002°)
1.20642408819744e+005	(-9.80960476872674e-002dB,3.34315607516140e-002°)
1.20781383510722e+005	(-9.80960442690405e-002dB,3.33918738133961e-002°)
1.20920518294365e+005	(-9.80960408590509e-002dB,3.33522311351836e-002°)
1.21059813355092e+005	(-9.80960374572936e-002dB,3.33126326643874e-002°)
1.21199268877536e+005	(-9.80960340638008e-002dB,3.32730783485776e-002°)
1.21338885046542e+005	(-9.80960306786438e-002dB,3.32335681354825e-002°)
1.21478662047167e+005	(-9.80960273016313e-002dB,3.31941019725926e-002°)
1.21618600064681e+005	(-9.80960239327634e-002dB,3.31546798075578e-002°)
1.21758699284570e+005	(-9.80960205721181e-002dB,3.31153015880878e-002°)
1.21898959892531e+005	(-9.80960172195432e-002dB,3.30759672622476e-002°)
1.22039382074476e+005	(-9.80960138752055e-002dB,3.30366767775696e-002°)
1.22179966016532e+005	(-9.80960105389402e-002dB,3.29974300823363e-002°)
1.22320711905038e+005	(-9.80960072107737e-002dB,3.29582271241982e-002°)
1.22461619926550e+005	(-9.80960038907653e-002dB,3.29190678511617e-002°)
1.22602690267837e+005	(-9.80960005787767e-002dB,3.28799522116872e-002°)
1.22743923115885e+005	(-9.80959972747854e-002dB,3.28408801537012e-002°)
1.22885318657895e+005	(-9.80959939788421e-002dB,3.28018516253876e-002°)
1.23026877081283e+005	(-9.80959906909712e-002dB,3.27628665749888e-002°)
1.23168598573680e+005	(-9.80959874111084e-002dB,3.27239249510037e-002°)
1.23310483322936e+005	(-9.80959841391589e-002dB,3.26850267015941e-002°)
1.23452531517114e+005	(-9.80959808752428e-002dB,3.26461717754763e-002°)
1.23594743344496e+005	(-9.80959776191729e-002dB,3.26073601210281e-002°)
1.23737118993580e+005	(-9.80959743711324e-002dB,3.25685916867865e-002°)
1.23879658653082e+005	(-9.80959711310327e-002dB,3.25298664211478e-002°)
1.24022362511934e+005	(-9.80959678986660e-002dB,3.24911842731602e-002°)
1.24165230759286e+005	(-9.80959646742634e-002dB,3.24525451913385e-002°)
1.24308263584508e+005	(-9.80959614577528e-002dB,3.24139491244521e-002°)
1.24451461177184e+005	(-9.80959582490366e-002dB,3.23753960212300e-002°)
1.24594823727120e+005	(-9.80959550481207e-002dB,3.23368858310533e-002°)
1.24738351424340e+005	(-9.80959518550373e-002dB,3.22984185024711e-002°)
1.24882044459085e+005	(-9.80959486697736e-002dB,3.22599939845847e-002°)
1.25025903021818e+005	(-9.80959454922986e-002dB,3.22216122263559e-002°)
1.25169927303218e+005	(-9.80959423224815e-002dB,3.21832731771005e-002°)
1.25314117494187e+005	(-9.80959391604949e-002dB,3.21449767858968e-002°)
1.25458473785846e+005	(-9.80959360062530e-002dB,3.21067230020776e-002°)
1.25602996369533e+005	(-9.80959328596338e-002dB,3.20685117749343e-002°)
1.25747685436812e+005	(-9.80959297207526e-002dB,3.20303430537184e-002°)
1.25892541179463e+005	(-9.80959265895234e-002dB,3.19922167878366e-002°)
1.26037563789489e+005	(-9.80959234660194e-002dB,3.19541329267542e-002°)
1.26182753459113e+005	(-9.80959203500806e-002dB,3.19160914200915e-002°)
1.26328110380782e+005	(-9.80959172417510e-002dB,3.18780922173297e-002°)
1.26473634747161e+005	(-9.80959141410764e-002dB,3.18401352680070e-002°)
1.26619326751141e+005	(-9.80959110479943e-002dB,3.18022205222133e-002°)
1.26765186585831e+005	(-9.80959079625047e-002dB,3.17643479293042e-002°)
1.26911214444566e+005	(-9.80959048845180e-002dB,3.17265174391871e-002°)
1.27057410520901e+005	(-9.80959018140439e-002dB,3.16887290016288e-002°)
1.27203775008616e+005	(-9.80958987511682e-002dB,3.16509825667503e-002°)
1.27350308101713e+005	(-9.80958956956812e-002dB,3.16132780844313e-002°)
1.27497009994418e+005	(-9.80958926479575e-002dB,3.15756155046114e-002°)
1.27643880881181e+005	(-9.80958896075473e-002dB,3.15379947775796e-002°)
1.27790920956676e+005	(-9.80958865745395e-002dB,3.15004158530908e-002°)
1.27938130415799e+005	(-9.80958835491175e-002dB,3.14628786818473e-002°)
1.28085509453675e+005	(-9.80958805308931e-002dB,3.14253832136161e-002°)
1.28233058265649e+005	(-9.80958775202670e-002dB,3.13879293990157e-002°)
1.28380777047295e+005	(-9.80958745169829e-002dB,3.13505171883229e-002°)
1.28528665994409e+005	(-9.80958715211694e-002dB,3.13131465318718e-002°)
1.28676725303014e+005	(-9.80958685327085e-002dB,3.12758173800523e-002°)
1.28824955169361e+005	(-9.80958655514394e-002dB,3.12385296836071e-002°)
1.28973355789922e+005	(-9.80958625776204e-002dB,3.12012833929413e-002°)
1.29121927361401e+005	(-9.80958596110653e-002dB,3.11640784588108e-002°)
1.29270670080724e+005	(-9.80958566518853e-002dB,3.11269148319303e-002°)
1.29419584145046e+005	(-9.80958536999389e-002dB,3.10897924628712e-002°)
1.29568669751750e+005	(-9.80958507552603e-002dB,3.10527113024597e-002°)
1.29717927098443e+005	(-9.80958478178495e-002dB,3.10156713016766e-002°)
1.29867356382964e+005	(-9.80958448876821e-002dB,3.09786724112616e-002°)
1.30016957803377e+005	(-9.80958419647484e-002dB,3.09417145823074e-002°)
