Freq.	-I(Rl)/I(I1)
4.07849561771445e+005	(9.16908913428046e+000dB,1.76157001098372e+002°)
4.08319386332868e+005	(9.16904292477907e+000dB,1.76152356672821e+002°)
4.08789752111295e+005	(9.16899660910845e+000dB,1.76147707210943e+002°)
4.09260659730187e+005	(9.16895018702606e+000dB,1.76143052706783e+002°)
4.09732109813718e+005	(9.16890365827711e+000dB,1.76138393154408e+002°)
4.10204102986783e+005	(9.16885702264299e+000dB,1.76133728547846e+002°)
4.10676639874998e+005	(9.16881027985502e+000dB,1.76129058881162e+002°)
4.11149721104699e+005	(9.16876342966956e+000dB,1.76124384148406e+002°)
4.11623347302942e+005	(9.16871647186528e+000dB,1.76119704343531e+002°)
4.12097519097507e+005	(9.16866940617314e+000dB,1.76115019460631e+002°)
4.12572237116898e+005	(9.16862223237151e+000dB,1.76110329493694e+002°)
4.13047501990339e+005	(9.16857495018831e+000dB,1.76105634436702e+002°)
4.13523314347784e+005	(9.16852755937726e+000dB,1.76100934283706e+002°)
4.13999674819909e+005	(9.16848005971506e+000dB,1.76096229028680e+002°)
4.14476584038117e+005	(9.16843245092900e+000dB,1.76091518665596e+002°)
4.14954042634542e+005	(9.16838473278223e+000dB,1.76086803188467e+002°)
4.15432051242040e+005	(9.16833690502574e+000dB,1.76082082591264e+002°)
4.15910610494201e+005	(9.16828896741554e+000dB,1.76077356867955e+002°)
4.16389721025343e+005	(9.16824091967613e+000dB,1.76072626012495e+002°)
4.16869383470515e+005	(9.16819276158798e+000dB,1.76067890018872e+002°)
4.17349598465497e+005	(9.16814449287418e+000dB,1.76063148881013e+002°)
4.17830366646802e+005	(9.16809611328289e+000dB,1.76058402592891e+002°)
4.18311688651676e+005	(9.16804762258606e+000dB,1.76053651148443e+002°)
4.18793565118099e+005	(9.16799902050487e+000dB,1.76048894541584e+002°)
4.19275996684786e+005	(9.16795030679893e+000dB,1.76044132766291e+002°)
4.19758983991188e+005	(9.16790148121246e+000dB,1.76039365816417e+002°)
4.20242527677493e+005	(9.16785254349162e+000dB,1.76034593685957e+002°)
4.20726628384625e+005	(9.16780349337977e+000dB,1.76029816368756e+002°)
4.21211286754248e+005	(9.16775433060906e+000dB,1.76025033858786e+002°)
4.21696503428764e+005	(9.16770505493430e+000dB,1.76020246149879e+002°)
4.22182279051315e+005	(9.16765566609852e+000dB,1.76015453235992e+002°)
4.22668614265785e+005	(9.16760616383126e+000dB,1.76010655110961e+002°)
4.23155509716799e+005	(9.16755654789899e+000dB,1.76005851768702e+002°)
4.23642966049724e+005	(9.16750681801765e+000dB,1.76001043203090e+002°)
4.24130983910671e+005	(9.16745697394557e+000dB,1.75996229407975e+002°)
4.24619563946496e+005	(9.16740701539839e+000dB,1.75991410377243e+002°)
4.25108706804799e+005	(9.16735694214550e+000dB,1.75986586104710e+002°)
4.25598413133927e+005	(9.16730675390116e+000dB,1.75981756584275e+002°)
4.26088683582972e+005	(9.16725645041579e+000dB,1.75976921809775e+002°)
4.26579518801777e+005	(9.16720603142602e+000dB,1.75972081775025e+002°)
4.27070919440930e+005	(9.16715549665656e+000dB,1.75967236473888e+002°)
4.27562886151771e+005	(9.16710484586854e+000dB,1.75962385900161e+002°)
4.28055419586389e+005	(9.16705407877199e+000dB,1.75957530047680e+002°)
4.28548520397625e+005	(9.16700319511521e+000dB,1.75952668910263e+002°)
4.29042189239071e+005	(9.16695219461941e+000dB,1.75947802481732e+002°)
4.29536426765073e+005	(9.16690107704298e+000dB,1.75942930755827e+002°)
4.30031233630730e+005	(9.16684984209505e+000dB,1.75938053726432e+002°)
4.30526610491897e+005	(9.16679848952001e+000dB,1.75933171387282e+002°)
4.31022558005182e+005	(9.16674701903755e+000dB,1.75928283732186e+002°)
4.31519076827952e+005	(9.16669543040351e+000dB,1.75923390754888e+002°)
4.32016167618329e+005	(9.16664372332379e+000dB,1.75918492449170e+002°)
4.32513831035196e+005	(9.16659189754762e+000dB,1.75913588808834e+002°)
4.33012067738191e+005	(9.16653995279157e+000dB,1.75908679827608e+002°)
4.33510878387716e+005	(9.16648788877868e+000dB,1.75903765499255e+002°)
4.34010263644931e+005	(9.16643570526168e+000dB,1.75898845817518e+002°)
4.34510224171759e+005	(9.16638340194358e+000dB,1.75893920776120e+002°)
4.35010760630885e+005	(9.16633097856390e+000dB,1.75888990368842e+002°)
4.35511873685757e+005	(9.16627843483633e+000dB,1.75884054589352e+002°)
4.36013564000588e+005	(9.16622577051187e+000dB,1.75879113431419e+002°)
4.36515832240355e+005	(9.16617298529061e+000dB,1.75874166888746e+002°)
4.37018679070803e+005	(9.16612007889723e+000dB,1.75869214955024e+002°)
4.37522105158441e+005	(9.16606705108076e+000dB,1.75864257623988e+002°)
4.38026111170550e+005	(9.16601390153920e+000dB,1.75859294889310e+002°)
4.38530697775176e+005	(9.16596063002027e+000dB,1.75854326744696e+002°)
4.39035865641135e+005	(9.16590723622089e+000dB,1.75849353183811e+002°)
4.39541615438015e+005	(9.16585371986313e+000dB,1.75844374200344e+002°)
4.40047947836174e+005	(9.16580008069239e+000dB,1.75839389787987e+002°)
4.40554863506744e+005	(9.16574631840993e+000dB,1.75834399940370e+002°)
4.41062363121628e+005	(9.16569243273576e+000dB,1.75829404651188e+002°)
4.41570447353504e+005	(9.16563842338205e+000dB,1.75824403914077e+002°)
4.42079116875824e+005	(9.16558429009241e+000dB,1.75819397722672e+002°)
4.42588372362818e+005	(9.16553003255893e+000dB,1.75814386070607e+002°)
4.43098214489491e+005	(9.16547565051219e+000dB,1.75809368951578e+002°)
4.43608643931625e+005	(9.16542114366740e+000dB,1.75804346359137e+002°)
4.44119661365782e+005	(9.16536651172833e+000dB,1.75799318286941e+002°)
4.44631267469302e+005	(9.16531175442283e+000dB,1.75794284728632e+002°)
4.45143462920306e+005	(9.16525687146502e+000dB,1.75789245677771e+002°)
4.45656248397697e+005	(9.16520186256853e+000dB,1.75784201127975e+002°)
4.46169624581158e+005	(9.16514672743375e+000dB,1.75779151072823e+002°)
4.46683592151157e+005	(9.16509146579927e+000dB,1.75774095505973e+002°)
4.47198151788945e+005	(9.16503607735088e+000dB,1.75769034420943e+002°)
4.47713304176557e+005	(9.16498056180064e+000dB,1.75763967811351e+002°)
4.48229049996815e+005	(9.16492491888325e+000dB,1.75758895670723e+002°)
4.48745389933327e+005	(9.16486914829045e+000dB,1.75753817992660e+002°)
4.49262324670489e+005	(9.16481324973130e+000dB,1.75748734770709e+002°)
4.49779854893483e+005	(9.16475722292031e+000dB,1.75743645998410e+002°)
4.50297981288285e+005	(9.16470106755339e+000dB,1.75738551669328e+002°)
4.50816704541656e+005	(9.16464478335039e+000dB,1.75733451777014e+002°)
4.51336025341152e+005	(9.16458837001738e+000dB,1.75728346314955e+002°)
4.51855944375119e+005	(9.16453182726079e+000dB,1.75723235276720e+002°)
4.52376462332696e+005	(9.16447515477324e+000dB,1.75718118655816e+002°)
4.52897579903818e+005	(9.16441835227167e+000dB,1.75712996445753e+002°)
4.53419297779211e+005	(9.16436141946017e+000dB,1.75707868640026e+002°)
4.53941616650401e+005	(9.16430435604234e+000dB,1.75702735232183e+002°)
4.54464537209706e+005	(9.16424716170775e+000dB,1.75697596215655e+002°)
4.54988060150247e+005	(9.16418983617124e+000dB,1.75692451583976e+002°)
4.55512186165937e+005	(9.16413237913406e+000dB,1.75687301330623e+002°)
4.56036915951495e+005	(9.16407479029643e+000dB,1.75682145449044e+002°)
4.56562250202434e+005	(9.16401706935264e+000dB,1.75676983932734e+002°)
4.57088189615074e+005	(9.16395921600143e+000dB,1.75671816775153e+002°)
4.57614734886533e+005	(9.16390122994800e+000dB,1.75666643969736e+002°)
4.58141886714733e+005	(9.16384311088986e+000dB,1.75661465509959e+002°)
4.58669645798401e+005	(9.16378485851199e+000dB,1.75656281389257e+002°)
4.59198012837069e+005	(9.16372647252332e+000dB,1.75651091601049e+002°)
4.59726988531072e+005	(9.16366795261970e+000dB,1.75645896138778e+002°)
4.60256573581557e+005	(9.16360929848418e+000dB,1.75640694995905e+002°)
4.60786768690472e+005	(9.16355050982287e+000dB,1.75635488165777e+002°)
4.61317574560580e+005	(9.16349158633061e+000dB,1.75630275641862e+002°)
4.61848991895450e+005	(9.16343252769953e+000dB,1.75625057417523e+002°)
4.62381021399462e+005	(9.16337333361037e+000dB,1.75619833486187e+002°)
4.62913663777807e+005	(9.16331400377867e+000dB,1.75614603841215e+002°)
4.63446919736490e+005	(9.16325453785968e+000dB,1.75609368476058e+002°)
4.63980789982328e+005	(9.16319493557990e+000dB,1.75604127384023e+002°)
4.64515275222952e+005	(9.16313519661055e+000dB,1.75598880558520e+002°)
4.65050376166809e+005	(9.16307532064064e+000dB,1.75593627992887e+002°)
4.65586093523162e+005	(9.16301530736445e+000dB,1.75588369680495e+002°)
4.66122428002090e+005	(9.16295515646986e+000dB,1.75583105614712e+002°)
4.66659380314492e+005	(9.16289486763087e+000dB,1.75577835788868e+002°)
4.67196951172084e+005	(9.16283444054597e+000dB,1.75572560196297e+002°)
4.67735141287402e+005	(9.16277387490117e+000dB,1.75567278830356e+002°)
4.68273951373805e+005	(9.16271317036844e+000dB,1.75561991684361e+002°)
4.68813382145470e+005	(9.16265232664392e+000dB,1.75556698751612e+002°)
4.69353434317400e+005	(9.16259134341077e+000dB,1.75551400025432e+002°)
4.69894108605421e+005	(9.16253022035238e+000dB,1.75546095499139e+002°)
4.70435405726182e+005	(9.16246895713725e+000dB,1.75540785166013e+002°)
4.70977326397159e+005	(9.16240755345999e+000dB,1.75535469019398e+002°)
4.71519871336654e+005	(9.16234600899995e+000dB,1.75530147052516e+002°)
4.72063041263797e+005	(9.16228432343107e+000dB,1.75524819258672e+002°)
4.72606836898545e+005	(9.16222249644482e+000dB,1.75519485631155e+002°)
4.73151258961687e+005	(9.16216052770088e+000dB,1.75514146163208e+002°)
4.73696308174840e+005	(9.16209841687657e+000dB,1.75508800848115e+002°)
4.74241985260452e+005	(9.16203616367342e+000dB,1.75503449679108e+002°)
4.74788290941805e+005	(9.16197376774323e+000dB,1.75498092649458e+002°)
4.75335225943013e+005	(9.16191122876089e+000dB,1.75492729752377e+002°)
4.75882790989025e+005	(9.16184854642609e+000dB,1.75487360981124e+002°)
4.76430986805624e+005	(9.16178572038775e+000dB,1.75481986328915e+002°)
4.76979814119430e+005	(9.16172275033141e+000dB,1.75476605788985e+002°)
4.77529273657900e+005	(9.16165963592973e+000dB,1.75471219354529e+002°)
4.78079366149328e+005	(9.16159637684143e+000dB,1.75465827018746e+002°)
4.78630092322848e+005	(9.16153297275063e+000dB,1.75460428774877e+002°)
4.79181452908433e+005	(9.16146942332703e+000dB,1.75455024616083e+002°)
4.79733448636899e+005	(9.16140572824635e+000dB,1.75449614535541e+002°)
4.80286080239901e+005	(9.16134188715264e+000dB,1.75444198526477e+002°)
4.80839348449939e+005	(9.16127789973223e+000dB,1.75438776582030e+002°)
4.81393254000355e+005	(9.16121376564045e+000dB,1.75433348695393e+002°)
4.81947797625338e+005	(9.16114948456824e+000dB,1.75427914859692e+002°)
4.82502980059921e+005	(9.16108505615617e+000dB,1.75422475068096e+002°)
4.83058802039984e+005	(9.16102048008279e+000dB,1.75417029313792e+002°)
4.83615264302255e+005	(9.16095575599861e+000dB,1.75411577589871e+002°)
4.84172367584311e+005	(9.16089088358055e+000dB,1.75406119889491e+002°)
4.84730112624579e+005	(9.16082586249051e+000dB,1.75400656205768e+002°)
4.85288500162334e+005	(9.16076069239080e+000dB,1.75395186531819e+002°)
4.85847530937705e+005	(9.16069537293021e+000dB,1.75389710860776e+002°)
4.86407205691675e+005	(9.16062990378148e+000dB,1.75384229185720e+002°)
4.86967525166077e+005	(9.16056428461085e+000dB,1.75378741499766e+002°)
4.87528490103600e+005	(9.16049851505231e+000dB,1.75373247796045e+002°)
4.88090101247790e+005	(9.16043259478230e+000dB,1.75367748067597e+002°)
4.88652359343048e+005	(9.16036652345840e+000dB,1.75362242307529e+002°)
4.89215265134632e+005	(9.16030030072495e+000dB,1.75356730508890e+002°)
4.89778819368661e+005	(9.16023392626223e+000dB,1.75351212664744e+002°)
4.90343022792111e+005	(9.16016739968872e+000dB,1.75345688768205e+002°)
4.90907876152819e+005	(9.16010072069519e+000dB,1.75340158812262e+002°)
4.91473380199484e+005	(9.16003388891085e+000dB,1.75334622789992e+002°)
4.92039535681667e+005	(9.15996690400051e+000dB,1.75329080694428e+002°)
4.92606343349794e+005	(9.15989976561647e+000dB,1.75323532518626e+002°)
4.93173803955152e+005	(9.15983247339733e+000dB,1.75317978255583e+002°)
4.93741918249898e+005	(9.15976502700605e+000dB,1.75312417898340e+002°)
4.94310686987053e+005	(9.15969742609781e+000dB,1.75306851439873e+002°)
4.94880110920503e+005	(9.15962967031000e+000dB,1.75301278873248e+002°)
4.95450190805008e+005	(9.15956175928389e+000dB,1.75295700191420e+002°)
4.96020927396193e+005	(9.15949369267907e+000dB,1.75290115387392e+002°)
4.96592321450554e+005	(9.15942547013024e+000dB,1.75284524454173e+002°)
4.97164373725461e+005	(9.15935709129448e+000dB,1.75278927384696e+002°)
4.97737084979155e+005	(9.15928855581716e+000dB,1.75273324171975e+002°)
4.98310455970749e+005	(9.15921986334244e+000dB,1.75267714808961e+002°)
4.98884487460232e+005	(9.15915101350129e+000dB,1.75262099288607e+002°)
4.99459180208468e+005	(9.15908200594802e+000dB,1.75256477603866e+002°)
5.00034534977198e+005	(9.15901284032481e+000dB,1.75250849747696e+002°)
5.00610552529041e+005	(9.15894351626027e+000dB,1.75245215713035e+002°)
5.01187233627493e+005	(9.15887403341237e+000dB,1.75239575492780e+002°)
5.01764579036930e+005	(9.15880439140843e+000dB,1.75233929079901e+002°)
5.02342589522608e+005	(9.15873458988090e+000dB,1.75228276467301e+002°)
5.02921265850667e+005	(9.15866462847914e+000dB,1.75222617647865e+002°)
5.03500608788127e+005	(9.15859450684093e+000dB,1.75216952614545e+002°)
5.04080619102891e+005	(9.15852422460147e+000dB,1.75211281360203e+002°)
5.04661297563751e+005	(9.15845378138366e+000dB,1.75205603877728e+002°)
5.05242644940379e+005	(9.15838317683472e+000dB,1.75199920160028e+002°)
5.05824662003337e+005	(9.15831241057530e+000dB,1.75194230199962e+002°)
5.06407349524074e+005	(9.15824148225099e+000dB,1.75188533990409e+002°)
5.06990708274928e+005	(9.15817039149328e+000dB,1.75182831524211e+002°)
5.07574739029125e+005	(9.15809913793336e+000dB,1.75177122794246e+002°)
5.08159442560785e+005	(9.15802772118951e+000dB,1.75171407793373e+002°)
5.08744819644915e+005	(9.15795614090890e+000dB,1.75165686514391e+002°)
5.09330871057420e+005	(9.15788439669629e+000dB,1.75159958950197e+002°)
5.09917597575095e+005	(9.15781248819740e+000dB,1.75154225093560e+002°)
5.10504999975631e+005	(9.15774041503972e+000dB,1.75148484937335e+002°)
5.11093079037616e+005	(9.15766817684867e+000dB,1.75142738474332e+002°)
5.11681835540533e+005	(9.15759577323759e+000dB,1.75136985697343e+002°)
5.12271270264765e+005	(9.15752320384266e+000dB,1.75131226599162e+002°)
5.12861383991591e+005	(9.15745046828873e+000dB,1.75125461172647e+002°)
5.13452177503193e+005	(9.15737756618527e+000dB,1.75119689410534e+002°)
5.14043651582653e+005	(9.15730449716604e+000dB,1.75113911305585e+002°)
5.14635807013954e+005	(9.15723126084125e+000dB,1.75108126850631e+002°)
5.15228644581984e+005	(9.15715785686042e+000dB,1.75102336038369e+002°)
5.15822165072533e+005	(9.15708428480676e+000dB,1.75096538861597e+002°)
5.16416369272299e+005	(9.15701054430478e+000dB,1.75090735313079e+002°)
5.17011257968883e+005	(9.15693663498441e+000dB,1.75084925385551e+002°)
5.17606831950796e+005	(9.15686255646244e+000dB,1.75079109071735e+002°)
5.18203092007456e+005	(9.15678830835434e+000dB,1.75073286364364e+002°)
5.18800038929190e+005	(9.15671389026384e+000dB,1.75067457256178e+002°)
5.19397673507237e+005	(9.15663930181668e+000dB,1.75061621739893e+002°)
5.19995996533746e+005	(9.15656454262645e+000dB,1.75055779808212e+002°)
5.20595008801778e+005	(9.15648961229346e+000dB,1.75049931453840e+002°)
5.21194711105311e+005	(9.15641451044154e+000dB,1.75044076669480e+002°)
5.21795104239233e+005	(9.15633923666881e+000dB,1.75038215447806e+002°)
5.22396188999351e+005	(9.15626379060391e+000dB,1.75032347781513e+002°)
5.22997966182387e+005	(9.15618817184344e+000dB,1.75026473663264e+002°)
5.23600436585982e+005	(9.15611238000163e+000dB,1.75020593085730e+002°)
5.24203601008695e+005	(9.15603641467399e+000dB,1.75014706041608e+002°)
5.24807460250005e+005	(9.15596027547865e+000dB,1.75008812523515e+002°)
5.25412015110312e+005	(9.15588396200883e+000dB,1.75002912524117e+002°)
5.26017266390939e+005	(9.15580747388125e+000dB,1.74997006036003e+002°)
5.26623214894131e+005	(9.15573081070030e+000dB,1.74991093051903e+002°)
5.27229861423056e+005	(9.15565397206830e+000dB,1.74985173564344e+002°)
5.27837206781811e+005	(9.15557695757485e+000dB,1.74979247566014e+002°)
5.28445251775414e+005	(9.15549976682077e+000dB,1.74973315049468e+002°)
5.29053997209816e+005	(9.15542239943849e+000dB,1.74967376007385e+002°)
5.29663443891892e+005	(9.15534485498842e+000dB,1.74961430432308e+002°)
5.30273592629449e+005	(9.15526713307634e+000dB,1.74955478316841e+002°)
5.30884444231224e+005	(9.15518923332393e+000dB,1.74949519653566e+002°)
5.31495999506883e+005	(9.15511115530287e+000dB,1.74943554435050e+002°)
5.32108259267030e+005	(9.15503289860934e+000dB,1.74937582653885e+002°)
5.32721224323198e+005	(9.15495446286292e+000dB,1.74931604302638e+002°)
5.33334895487857e+005	(9.15487584761996e+000dB,1.74925619373852e+002°)
5.33949273574413e+005	(9.15479705251053e+000dB,1.74919627860059e+002°)
5.34564359397209e+005	(9.15471807710226e+000dB,1.74913629753826e+002°)
5.35180153771524e+005	(9.15463892099851e+000dB,1.74907625047670e+002°)
5.35796657513579e+005	(9.15455958378303e+000dB,1.74901613734115e+002°)
5.36413871440534e+005	(9.15448006505818e+000dB,1.74895595805712e+002°)
5.37031796370491e+005	(9.15440036438094e+000dB,1.74889571254951e+002°)
5.37650433122493e+005	(9.15432048137620e+000dB,1.74883540074337e+002°)
5.38269782516527e+005	(9.15424041560556e+000dB,1.74877502256366e+002°)
5.38889845373526e+005	(9.15416016665481e+000dB,1.74871457793558e+002°)
5.39510622515367e+005	(9.15407973413276e+000dB,1.74865406678330e+002°)
5.40132114764874e+005	(9.15399911759997e+000dB,1.74859348903266e+002°)
5.40754322945821e+005	(9.15391831663792e+000dB,1.74853284460770e+002°)
5.41377247882927e+005	(9.15383733084140e+000dB,1.74847213343294e+002°)
5.42000890401864e+005	(9.15375615979132e+000dB,1.74841135543311e+002°)
5.42625251329255e+005	(9.15367480307355e+000dB,1.74835051053250e+002°)
5.43250331492674e+005	(9.15359326024347e+000dB,1.74828959865610e+002°)
5.43876131720649e+005	(9.15351153088491e+000dB,1.74822861972788e+002°)
5.44502652842663e+005	(9.15342961459931e+000dB,1.74816757367185e+002°)
5.45129895689152e+005	(9.15334751093923e+000dB,1.74810646041267e+002°)
5.45757861091513e+005	(9.15326521947946e+000dB,1.74804527987441e+002°)
5.46386549882097e+005	(9.15318273980657e+000dB,1.74798403198082e+002°)
5.47015962894214e+005	(9.15310007149471e+000dB,1.74792271665627e+002°)
5.47646100962137e+005	(9.15301721411544e+000dB,1.74786133382427e+002°)
5.48276964921097e+005	(9.15293416722897e+000dB,1.74779988340901e+002°)
